400000601594,0,0,162,314,812,579.52,1138.11,2874.57
400121308405,1,151,,,36,,,103.48
400017326026,0,8,37,48,349,181.46,190.64,1343.41
400017721360,0,11,24,123,354,60.37,347.10,1051.75
400017712603,0,2,52,62,163,161.23,179.81,470.37
400017733136,0,0,14,175,294,62.83,724.19,1235.69
400017727984,0,0,145,436,838,459.32,1447.31,2668.81
400017714995,1,1,2,8,35,9.98,33.98,140.49
400017729272,1,12,19,,220,42.79,,535.00
400017735528,0,8,35,46,141,132.74,225.85,632.69
400121505060,1,138,,,55,,,265.30
400017734056,0,0,133,272,544,366.89,712.97,1606.24
400017732952,0,2,97,295,835,266.81,856.92,2199.35
400017730928,0,4,19,85,168,110.35,440.57,872.43
400017729548,0,36,,251,285,,620.44,732.20
400017730284,0,3,66,127,508,223.07,349.10,1638.86
400017705519,1,105,,70,561,,261.93,2132.38
400017669455,0,0,25,20,36,86.38,80.51,156.73
400017727064,1,20,4,27,131,15.90,141.20,701.49
400121275544,1,28,3,16,18,8.27,54.75,51.12
400017733044,0,4,139,252,420,598.64,984.09,2171.16
400017686475,0,27,64,486,1021,326.49,2042.90,4342.46
400017725684,0,3,124,368,527,544.30,1460.28,2168.62
400017706899,0,2,49,98,133,188.41,436.58,507.71
400017747488,0,7,171,535,959,986.23,2930.29,5040.57
400017739852,1,10,35,112,244,125.77,467.13,1130.69
400017737552,1,35,,3,25,,17.99,95.58
400009340468,0,0,70,178,538,332.16,763.71,2246.22
400017726788,0,1,40,167,225,158.34,650.97,945.98
400017376258,0,0,37,81,94,129.14,233.54,223.18
400017730192,0,0,106,297,680,563.13,1508.45,3237.84
400017714443,0,4,27,107,236,53.47,255.62,613.95
400011437048,0,26,5,9,35,14.75,28.07,188.89
400017732768,0,2,32,107,195,139.15,317.89,593.61
400001271817,1,46,,7,76,,33.79,248.53
400017418503,0,26,1,292,484,69.23,1125.00,1853.19
400017264737,0,9,3,46,103,12.07,173.75,417.83
400017702667,0,12,26,12,195,126.37,77.88,902.17
400017747948,0,3,70,168,449,214.29,724.71,2132.89
400002982723,1,45,,11,27,,34.53,109.98
400017732216,1,2,40,152,580,195.83,647.14,2463.49
400121368573,1,15,3,12,79,22.96,75.34,316.53
400017732124,1,135,,,281,,,937.54
400014751002,0,2,94,80,224,432.41,344.82,1081.12
400017741232,1,149,,,64,,,222.94
400017738472,1,1,56,45,194,228.56,173.91,889.77
400017736908,1,0,39,208,139,227.42,786.16,413.13
400017703955,1,0,52,157,141,176.41,455.58,519.89
400121515180,0,13,104,445,826,538.74,2160.77,3990.98
400017724948,0,50,,182,314,,709.83,1222.36
400017713891,1,0,65,149,818,255.88,546.85,2846.81
400017723568,1,7,21,74,142,50.81,182.55,479.69
400017720716,0,13,16,120,125,232.30,417.63,372.16
400017412799,0,5,39,13,47,223.35,61.92,125.36
400017497272,0,8,178,435,496,787.08,1867.73,2125.93
400121305829,1,0,63,97,25,225.82,321.43,76.85
400017687947,0,5,118,412,467,464.75,1948.93,1583.09
400121484343,0,0,92,170,224,418.52,676.59,1200.12
400017711407,0,25,7,225,656,17.13,822.39,2228.16
400017708647,1,121,,9,54,,38.96,296.60
400121331865,1,28,10,57,363,54.70,315.92,2243.79
400017719428,0,148,,,5,,,33.96
400014793615,1,54,,10,25,,17.93,104.90
400017704691,1,1,6,34,125,14.52,114.78,412.34
400017710395,1,30,62,10,186,218.57,35.09,748.94
400017720532,0,25,5,226,500,22.84,647.25,1580.67
400017718968,1,143,,,251,,,1257.06
400017718140,0,40,,31,92,,107.02,356.44
400017673779,1,77,,13,200,,59.86,540.38
400017638066,1,183,,,89,,,348.53
400017737460,1,176,,,52,,,223.92
400017711039,1,10,72,109,509,316.91,434.19,2069.88
400017722924,1,8,17,58,194,50.15,171.55,686.44
400000641539,1,195,,,15,,,52.25
400017738564,1,0,10,5,183,79.74,21.94,894.01
400017704967,1,12,4,10,41,15.76,68.64,175.32
400121469347,1,25,2,29,387,4.28,116.66,1566.39
400012930950,0,3,46,44,190,100.15,94.24,555.46
400017047641,0,136,,,9,,,44.55
400017734240,1,55,,9,80,,45.22,300.31
400017711131,1,101,,12,322,,33.90,1218.61
400012886698,0,66,,27,101,,114.31,383.99
400121166766,0,15,12,88,140,43.09,287.28,483.14
400017659427,1,71,,7,2,,21.83,22.28
400121284928,1,74,,17,24,,58.57,70.73
400017706255,1,120,,3,35,,10.33,138.41
400017722648,1,96,,2,75,,18.28,230.10
400014841104,1,5,48,44,164,291.16,243.39,1000.83
400017713799,0,180,,,51,,,156.67
400017734148,1,5,8,40,216,43.08,131.08,675.08
400017540713,1,180,,,63,,,283.83
400016860830,1,132,,,49,,,196.29
400017153015,0,130,,,27,,,210.83
400017717956,1,127,,,136,,,509.99
400017738748,1,193,,,41,,,111.83
400017714351,1,28,2,,30,5.58,,111.57
400017731388,1,17,9,7,27,37.56,24.13,87.67
400017675527,0,93,,20,64,,75.25,182.48
400121513616,1,7,9,,34,26.85,,99.02
400121411278,1,241,,,78,,,286.81
400017680311,0,35,,17,32,,63.85,91.46
400017731112,1,308,,,107,,,620.56
400017688039,1,298,,,33,,,235.20
400017719888,1,305,,,111,,,330.28
400017746660,1,7,5,31,173,15.65,123.50,952.31
400017729732,1,326,,,226,,,642.23
400017717128,1,31,,1,35,,1.99,170.26
400017737000,1,51,,20,15,,57.16,30.09
400017724580,1,305,,,21,,,64.71
400121532844,1,127,,,98,,,244.88
400121450487,1,1,4,2,34,28.98,3.98,154.69
400017740864,1,305,,,87,,,309.66
400121531004,1,339,,,24,,,83.63
400121529348,1,339,,,15,,,162.48
400017605682,1,313,,,60,,,344.15
400121529440,1,339,,,10,,,23.17
400017734884,1,318,,,2,,,61.70
400017668995,0,37,,22,7,,29.82,6.95
400121529532,1,339,,,2,,,49.52
400015329927,1,334,,,58,,,306.79
400121531188,1,333,,,42,,,144.34
400017569049,1,2,7,22,27,31.13,75.30,104.96
400017742612,1,338,,,25,,,102.97
400121527140,1,333,,,19,,,70.62
400017734516,1,309,,,231,,,779.72
400017709383,1,315,,,149,,,636.01
400017735068,1,316,,,62,,,177.16
400017746844,1,333,,,17,,,42.47
400017675987,1,222,,,35,,,110.51
400017657863,0,82,,11,17,,41.97,54.55
400121524656,1,338,,,12,,,43.22
400017745832,1,333,,,22,,,88.71
400017676631,1,199,,,92,,,388.13
400017742520,1,333,,,60,,,253.78
400017745740,1,306,,,190,,,787.54
400017710947,1,246,,,581,,,2428.21
400017745556,1,2,43,,357,144.36,,1351.95
400121524564,1,235,,,350,,,1705.75
400017717496,0,142,,,46,,,232.63
400017598966,1,15,16,25,320,56.06,77.33,1248.88
400121445887,1,356,,,16,,,26.01
400014750910,1,331,,,7,,,39.67
400017709567,1,358,,,4,,,23.00
400017630246,1,358,,,24,,,50.00
400017635306,0,53,,6,19,,21.01,43.18
400017716760,1,355,,,26,,,83.69
400017712879,1,358,,,8,,,26.13
400121444323,1,354,,,61,,,257.04
400017717312,1,357,,,16,,,63.13
400121442851,1,354,,,44,,,257.77
400017657587,1,357,,,15,,,46.42
400121094713,1,170,,,10,,,49.30
400017711775,1,357,,,50,,,162.61
400017274581,1,286,,,10,,,40.00
400014637733,1,357,,,19,,,67.33
400121440459,1,356,,,2,,,10.98
400017715915,1,356,,,23,,,85.72
400017717220,1,356,,,45,,,148.21
400017716944,1,357,,,1,,,3.90
400017686843,1,357,,,1,,,23.19
400017713063,1,354,,,55,,,164.85
400015958825,1,356,,,32,,,156.24
400017712511,1,356,,,11,,,36.81
400017717864,1,32,,221,133,,822.64,480.52
400017644966,1,38,,5,25,,37.44,139.63
400017717404,1,356,,,33,,,88.98
400017232796,1,356,,,7,,,15.17
400014205306,1,248,,,4,,,12.51
400017712787,1,356,,,20,,,48.05
400017716007,1,356,,,7,,,39.68
400017715455,1,354,,,18,,,142.26
400001138182,0,161,,,11,,,36.70
400014143465,1,355,,,1,,,2.35
400017713707,1,355,,,1,,,40.02
400017659703,1,354,,,6,,,21.56
400121445703,1,354,,,38,,,87.63
400017715087,1,354,,,10,,,34.87
400017715731,1,332,,,31,,,115.10
400017714535,1,354,,,41,,,143.67
400017716668,1,354,,,4,,,17.87
400008724818,1,354,,,1,,,41.45
400017628774,0,2,20,12,58,71.07,37.23,239.07
400121473855,1,353,,,13,,,52.28
400121476799,1,269,,,44,,,152.35
400121475143,1,353,,,37,,,118.83
400017728444,1,248,,,14,,,49.95
400121473671,1,24,2,,25,14.98,,111.73
400121474775,1,353,,,18,,,62.20
400121476615,1,353,,,9,,,32.66
400121474867,1,353,,,28,,,115.51
400121474683,1,352,,,38,,,122.33
400121473763,1,353,,,66,,,184.86
400121474959,1,347,,,19,,,75.17
400017530593,1,3,43,53,120,319.06,232.94,485.53
400017725500,1,340,,,116,,,426.99
400017725224,1,347,,,45,,,223.49
400121476523,1,347,,,39,,,129.98
400121476707,1,353,,,9,,,28.31
400121467783,1,351,,,17,,,67.59
400121470635,1,350,,,7,,,59.54
400017694295,1,200,,,24,,,70.18
400017699355,1,353,,,1,,,40.03
400017723844,1,350,,,35,,,112.25
400017727248,1,347,,,16,,,102.05
400002280576,1,344,,,16,,,68.57
400121498603,1,344,,,25,,,98.30
400017730100,1,343,,,12,,,24.66
400017736356,1,31,,1,42,,3.99,163.94
400017711223,1,343,,,1,,,3.54
400121501932,1,340,,,50,,,205.96
400121501840,1,340,,,37,,,123.40
400017729180,1,343,,,1,,,47.04
400017738380,1,341,,,8,,,16.70
400121503128,1,342,,,48,,,166.64
400121500075,1,342,,,74,,,252.15
400017733964,1,341,,,34,,,138.33
400017733596,0,59,,23,19,,154.49,146.29
400121326897,1,142,,,91,,,245.63
400016076142,1,11,9,1,17,113.47,3.69,83.31
400121504968,1,342,,,31,,,93.65
400121503036,1,341,,,41,,,138.06
400017097798,1,245,,,16,,,50.91
400017723016,1,291,,,346,,,1579.01
400017716392,1,43,,8,139,,15.72,504.50
400017730008,1,58,,1,54,,10.00,214.63
400017584321,1,73,,4,71,,18.43,193.54
400017739208,1,341,,,44,,,133.91
400017731848,1,341,,,16,,,76.74
400017735804,1,341,,,6,,,15.26
400017724028,1,156,,,14,,,97.00
400121500167,1,341,,,13,,,71.90
400017147127,1,308,,,35,,,103.01
400017483932,1,341,,,1,,,9.00
400121462723,0,27,3,2,2,8.75,4.98,6.98
400017728996,1,340,,,26,,,89.57
400121502852,1,340,,,17,,,53.13
400017739024,1,340,,,11,,,25.78
400017723200,1,246,,,59,,,150.48
400012743696,1,46,,184,38,,569.98,127.53
400017374510,1,188,,,105,,,280.08
400017726512,1,16,46,,182,251.84,,980.26
400017157799,1,344,,,10,,,24.37
400121467691,1,351,,,31,,,169.84
400017728076,1,347,,,29,,,85.05
400017726236,1,351,,,12,,,39.62
400017727708,1,352,,,4,,,23.52
400013558652,1,352,,,8,,,27.13
400017721728,1,352,,,1,,,2.28
400017726604,1,351,,,6,,,89.85
400017497088,1,345,,,6,,,11.04
400017718416,1,351,,,2,,,2.34
400017747212,1,306,,,81,,,395.97
400017748408,0,165,,,4,,,14.32
400121257052,1,313,,,32,,,105.32
400017487520,1,279,,,7,,,36.27
400017721268,1,172,,,23,,,80.65
400017717036,1,305,,,19,,,63.22
400017700643,0,14,41,,19,147.36,,54.53
400017098258,1,185,,,40,,,98.50
400012176915,1,185,,,23,,,66.65
400017709751,1,13,39,37,69,180.87,165.30,243.86
400121213979,0,95,,2,2,,18.78,38.99
400017746292,1,333,,,28,,,103.87
400121523092,1,337,,,3,,,16.00
400017746936,1,336,,,8,,,19.33
400017665223,1,7,7,23,27,18.51,72.58,61.24
400017739392,1,336,,,16,,,51.53
400121402998,1,241,,,110,,,564.34
400017734424,1,336,,,9,,,21.53
400017625370,0,99,,1,7,,3.99,57.54
400013889109,1,270,,,42,,,167.22
400001646434,1,336,,,4,,,5.67
400017746200,1,336,,,1,,,1.69
400017747028,1,336,,,2,,,4.19
400015541854,1,264,,,34,,,116.60
400000653775,1,335,,,5,,,9.80
400016433756,1,301,,,26,,,105.65
400017740956,1,334,,,6,,,29.79
400002134814,1,215,,,2,,,87.10
400001673591,1,334,,,1,,,6.87
400017743900,1,334,,,5,,,12.39
400017746752,1,334,,,1,,,0.65
400121522724,1,334,,,1,,,5.99
400017727892,1,348,,,7,,,84.01
400121473487,1,350,,,1,,,42.75
400017358042,1,334,,,1,,,0.99
400017455596,1,349,,,57,,,273.72
400008985062,1,349,,,1,,,12.99
400017725868,1,349,,,18,,,144.70
400017723752,1,349,,,4,,,16.49
400017720808,1,347,,,11,,,39.47
400017724304,1,349,,,13,,,40.65
400017674791,1,297,,,72,,,306.26
400017315981,1,290,,,19,,,78.22
400017556997,1,349,,,3,,,7.59
400015375668,0,7,15,,2,68.80,,5.00
400017564909,1,332,,,15,,,71.27
400017686383,1,205,,,120,,,292.68
400017657311,1,289,,,4,,,22.48
400014915641,1,348,,,23,,,46.37
400017727800,1,348,,,43,,,108.27
400017444907,0,160,,,22,,,92.58
400121467507,1,348,,,69,,,287.86
400121470451,1,348,,,18,,,91.33
400017680955,1,348,,,3,,,40.00
400121470267,1,347,,,10,,,44.70
400017728260,1,347,,,58,,,273.14
400121465115,1,347,,,1,,,4.01
400121275176,1,347,,,2,,,6.99
400121472015,1,347,,,1,,,34.95
400121141098,1,346,,,13,,,55.51
400010392300,1,276,,,12,,,47.57
400017668627,1,228,,,62,,,193.40
400017525993,0,33,,18,32,,51.52,109.89
400012425751,1,214,,,48,,,167.89
400017440675,1,17,2,,11,20.18,,33.31
400017700367,0,8,1,,1,1.99,,3.99
400017708555,1,364,,,4,,,12.17
400017172611,1,364,,,3,,,13.88
400001301625,1,364,,,2,,,3.98
400000902979,1,363,,,13,,,56.18
400016114155,1,363,,,3,,,10.19
400017706531,1,363,,,3,,,12.73
400121414498,1,362,,,14,,,43.09
400017705151,1,362,,,40,,,143.47
400017708279,1,362,,,11,,,50.77
400017700827,1,362,,,10,,,29.24
400017409211,1,362,,,4,,,17.97
400121417994,1,361,,,6,,,17.37
400016072278,1,361,,,40,,,170.88
400017703863,1,361,,,18,,,82.27
400017708831,1,361,,,13,,,54.49
400121448739,1,360,,,19,,,38.31
400121448647,1,360,,,38,,,128.99
400121446071,1,360,,,58,,,208.68
400121446991,1,360,,,12,,,26.05
400121445979,1,360,,,28,,,144.16
400121447083,1,360,,,22,,,58.88
400017631166,0,161,,,10,,,28.76
400121446807,1,360,,,31,,,93.90
400017712235,1,360,,,23,,,77.40
400121446899,1,360,,,5,,,12.49
400121450027,1,360,,,17,,,79.95
400017709475,1,359,,,6,,,16.53
400121448555,1,360,,,2,,,10.00
400017694479,1,359,,,17,,,75.43
400001586893,1,359,,,5,,,14.25
400121506072,1,346,,,32,,,89.52
400121503220,1,346,,,15,,,56.70
400121504692,1,346,,,11,,,33.86
400017718508,1,346,,,11,,,49.49
400017695675,1,346,,,7,,,43.72
400121504784,1,346,,,4,,,7.48
400017692455,1,346,,,10,,,40.15
400121504876,1,346,,,8,,,25.14
400121502024,1,346,,,16,,,54.53
400121502944,1,346,,,10,,,39.17
400015742373,1,346,,,71,,,334.21
400121502116,1,346,,,2,,,14.95
400121502760,1,346,,,3,,,10.46
400002467847,1,345,,,16,,,93.24
400003180666,1,345,,,30,,,101.55
400017715370,0,0,140,384,599,807.51,1906.31,3040.73
400017703134,0,11,37,74,195,199.10,354.03,1032.60
400017710862,0,5,5,154,558,27.26,916.03,1973.94
400017722471,0,3,55,197,436,269.56,885.18,1794.44
400017721551,0,0,130,455,993,834.95,2718.82,4921.97
400017745563,0,0,416,951,1933,1725.59,4903.67,7376.20
400017685194,0,1,61,194,618,342.83,1156.58,3510.17
400017700374,1,61,,38,253,,122.79,719.04
400014750917,0,8,84,299,412,294.93,951.69,1187.23
400017731395,0,1,126,356,820,2306.58,5254.77,8147.17
400017700558,1,133,,,40,,,100.80
400017607345,0,1,111,184,463,386.11,728.77,1643.92
400017731303,0,4,101,31,246,380.68,144.30,1184.92
400017746851,0,7,82,209,970,317.46,899.61,3592.20
400121474874,0,51,,118,274,,385.38,919.09
400017712702,0,3,81,248,636,240.45,1027.97,2152.35
400017733603,1,33,,35,321,,93.75,988.57
400017740043,0,0,227,571,1328,1011.79,2606.34,6065.43
400121504791,1,46,,148,678,,689.42,2797.40
400121403557,1,9,6,8,24,22.18,39.78,90.79
400015305186,1,26,4,19,159,6.00,36.94,538.24
400017697522,0,29,1,87,147,12.00,373.14,546.86
400017747955,0,0,137,294,591,574.60,1057.61,2116.82
400017721183,0,0,76,327,587,443.35,1184.89,2481.70
400017712242,1,0,26,57,543,374.95,737.70,3583.79
400017719619,0,0,151,465,880,454.08,1617.03,3718.63
400017714910,0,147,,,17,,,47.24
400014637740,1,32,,9,139,,34.85,634.13
400017712426,0,1,45,130,321,127.24,470.05,1108.59
400017725875,0,1,109,499,811,516.37,2123.82,3578.80
400017714174,0,1,121,211,1154,581.17,1018.85,5843.95
400017645157,1,130,,,73,,,246.76
400017710770,0,0,29,88,226,76.77,281.40,635.61
400017744643,0,0,257,597,1300,995.25,2821.08,5535.00
400121389757,0,24,26,161,568,166.34,786.04,2306.71
400017723667,0,9,76,198,774,279.79,628.52,2796.76
400017711598,0,0,87,246,560,321.32,776.30,1920.32
400017708654,1,9,52,5,219,202.04,16.93,904.96
400017711690,0,2,91,298,921,567.79,1479.27,5290.50
400011952483,1,26,7,11,343,28.79,32.88,1273.05
400121517579,0,0,132,403,851,758.38,1920.93,3766.00
400017706722,0,130,,,9,,,48.61
400121260463,1,60,,31,150,,117.97,509.32
400017748415,1,2,69,247,587,368.43,1187.20,3074.64
400017528208,1,28,3,16,27,2.99,50.94,52.17
400017722931,0,7,80,414,1410,444.28,1983.45,6349.26
400121507183,1,8,32,428,1282,114.69,1878.10,5095.37
400017639085,0,7,17,84,238,40.13,193.98,528.37
400017637705,1,116,,11,37,,48.45,237.55
400017690438,0,2,41,124,143,176.60,614.01,625.77
400017737375,0,2,120,353,708,427.03,1340.38,3121.87
400017725783,0,0,65,80,223,346.95,325.05,1138.18
400121463926,0,5,23,94,286,125.51,328.63,1104.14
400121444330,0,4,168,409,1226,689.06,1624.65,4437.68
400017712978,0,28,3,118,265,11.68,425.50,1190.54
400017741607,0,14,23,137,452,125.54,551.21,1976.27
400121448654,0,24,3,18,32,27.99,341.36,235.11
400017733511,0,1,57,160,425,203.99,617.72,1559.29
400121424073,0,0,119,375,752,460.10,1293.61,2870.02
400017528852,0,104,,9,53,,73.74,153.91
400017505099,0,4,52,100,378,204.63,434.34,1494.29
400013595292,0,12,41,179,262,192.67,806.83,1394.94
400017729095,0,3,54,449,833,159.32,1509.47,2531.88
400017729923,0,1,110,174,524,428.82,756.22,2342.05
400017710034,0,1,184,531,1500,1328.04,3361.57,9615.84
400017725691,1,104,,22,332,,110.21,1549.69
400017714358,0,9,91,186,626,299.35,766.45,2931.79
400017636509,1,27,3,,17,17.66,,130.60
400121428581,0,0,174,634,1261,765.06,2450.03,4939.42
400017668634,0,10,44,100,170,192.37,393.12,567.59
400017734615,0,0,88,175,490,483.10,1039.81,2448.00
400017716675,0,21,34,194,595,69.02,400.10,1265.70
400017694302,1,35,,24,329,,66.47,947.70
400014393504,0,1,138,637,1097,596.05,2959.88,5399.75
400017712794,0,9,23,54,211,69.36,155.62,727.26
400121406501,0,33,,17,116,,87.95,362.81
400017720079,0,13,32,107,223,178.08,368.98,512.94
400017710218,1,138,,,659,,,2629.82
400017517887,1,115,,1,104,,2.99,321.70
400017724035,0,2,104,237,386,282.26,699.86,1289.46
400017725507,1,116,,55,539,,226.44,2290.84
400017735443,0,8,23,112,357,73.52,428.21,1276.37
400017722195,1,191,,,41,,,181.37
400121460062,1,17,3,82,257,12.83,297.42,840.51
400017721735,1,15,3,34,129,8.07,146.71,431.59
400017693566,1,191,,,5,,,17.42
400121514727,1,67,,15,340,,52.20,1010.22
400017420718,1,55,,2,6,,3.38,26.80
400017599341,1,0,37,90,354,217.26,479.41,2057.98
400017739123,1,19,6,14,102,24.15,35.54,263.33
400001575860,0,1,57,99,40,259.64,424.67,164.80
400017335877,1,40,,115,349,,561.21,1449.70
400017687586,1,0,29,203,297,119.13,720.08,884.90
400017317920,1,105,,34,171,,103.15,747.92
400003087075,0,9,3,26,175,79.93,124.33,737.33
400014841019,0,13,42,221,593,160.76,759.02,2012.45
400121439638,1,10,23,27,158,72.09,67.99,467.29
400017716859,1,32,,21,80,,65.04,295.03
400121405029,1,107,,48,284,,100.72,791.55
400017731119,0,117,,24,31,,66.95,89.92
400017723851,0,4,112,352,959,418.50,1614.95,3938.50
400017559672,0,117,,11,8,,36.72,23.53
400010524361,0,116,,2,101,,14.48,276.73
400017714634,1,181,,,265,,,876.72
400017705158,1,12,3,20,255,3.75,38.74,447.16
400121418093,1,134,,,83,,,509.84
400017720907,1,28,3,22,593,8.48,90.75,2311.65
400022121946,1,52,,42,197,,156.25,679.08
400016785656,0,139,,,5,,,47.84
400017736363,0,33,,6,20,,48.00,108.76
400017699914,0,13,21,3,38,92.63,12.80,195.30
400017712610,0,0,48,62,151,233.95,182.49,370.80
400120981635,1,60,,2,41,,16.34,175.31
400017572460,1,46,,2,18,,10.78,79.21
400017736547,1,161,,,137,,,440.93
400017683630,0,28,55,236,483,138.65,713.29,1541.81
400017697154,1,37,,17,253,,49.04,803.61
400014636343,1,150,,,396,,,2256.78
400017736179,1,57,,7,13,,12.94,55.50
400017715094,1,123,,,200,,,589.32
400017728083,1,139,,,586,,,2490.34
400017726243,1,47,,58,252,,198.54,875.08
400017637797,0,0,47,219,130,169.67,884.85,467.90
400012126673,1,132,,,220,,,741.64
400017727807,1,88,,13,518,,63.15,2869.67
400017530140,1,0,11,52,25,108.61,309.86,139.89
400009028510,1,189,,,119,,,316.76
400017724955,0,27,17,38,21,52.35,106.38,61.49
400017723943,1,14,13,23,185,46.96,72.80,753.41
400017734983,1,115,,8,104,,18.74,323.50
400017686942,1,23,23,,54,64.18,,184.92
400017564824,1,12,7,6,25,29.64,18.56,100.32
400121516107,0,8,42,69,153,159.01,279.05,711.41
400017705342,1,68,,11,105,,43.88,383.23
400017675166,1,25,30,26,164,74.42,99.43,517.62
400017268056,1,111,,19,75,,82.26,249.32
400121486282,0,159,,,48,,,185.97
400002396721,1,71,,26,254,,108.03,1116.49
400014428280,1,17,3,2,42,8.96,7.57,175.45
400121428397,0,21,1,37,130,15.99,144.94,445.85
400017725323,1,15,36,128,319,228.67,665.85,1516.99
400017748507,1,40,,21,192,,65.70,716.28
400017701386,1,66,,90,111,,369.35,525.63
400017662378,0,4,54,68,66,261.95,356.07,379.67
400121450402,0,86,,21,48,,48.11,138.40
400017728359,1,18,11,5,89,47.21,48.95,333.17
400013978005,1,74,,8,74,,28.87,175.30
400016883486,0,5,5,16,5,17.95,63.34,22.45
400017741147,0,131,,,25,,,88.24
400017707826,1,5,2,,65,5.88,,205.51
400017724403,1,7,1,1,34,1.41,3.99,183.98
400017704514,0,11,8,,84,145.99,,839.62
400017677098,1,9,41,56,43,171.31,196.54,146.05
400016954159,0,1,4,74,80,59.95,291.04,333.59
400121287971,1,121,,6,49,,14.40,158.38
400017713806,1,156,,,157,,,515.78
400017686758,0,18,16,30,76,55.82,150.03,299.57
400017660446,0,23,19,59,36,59.09,197.56,71.82
400017633657,1,128,,,71,,,322.16
400121222358,1,127,,,94,,,353.31
400000301521,1,352,,,30,,,88.39
400014834395,1,347,,,51,,,264.55
400017625101,1,214,,,40,,,111.67
400017132046,0,154,,,23,,,85.58
400017709942,1,310,,,149,,,556.69
400016705783,1,305,,,13,,,42.90
400002706001,0,30,9,,19,24.89,,48.35
400017725139,1,347,,,18,,,369.71
400014061299,1,352,,,1,,,14.45
400001128805,0,74,,3,6,,8.49,20.01
400121473770,1,352,,,13,,,33.07
400121361680,1,270,,,447,,,1310.16
400017605781,1,352,,,8,,,26.23
400011648614,1,352,,,2,,,3.74
400002099568,1,127,,,130,,,494.70
400017690254,0,103,,3,17,,13.83,81.18
400015481584,1,125,,,14,,,20.15
400017727991,1,305,,,107,,,350.30
400121472114,1,348,,,8,,,84.21
400121474966,1,350,,,59,,,258.59
400017724219,1,347,,,50,,,114.65
400017722563,1,351,,,19,,,57.67
400017243199,1,351,,,38,,,131.57
400121473678,1,348,,,85,,,344.68
400015026065,1,351,,,3,,,4.97
400017718331,1,201,,,37,,,111.68
400017725599,1,351,,,2,,,6.99
400011095541,1,344,,,22,,,108.81
400121470458,1,347,,,19,,,105.12
400012921389,0,8,11,32,24,41.73,58.66,112.37
400017727623,1,347,,,23,,,196.60
400015037122,1,350,,,30,,,90.83
400121474598,1,349,,,13,,,66.18
