400121474882,1,2,67.13
400017734347,1,27,501.92
400017682902,1,7,122.97
400017706914,1,54,2055.98
400121317804,1,44,1057.83
400017737843,1,16,769.43
400121428405,1,22,634.31
400017721099,1,75,2425.25
400017731403,1,17,1490.77
400121474974,1,10,1007.81
400121428313,1,42,2416.29
400017681246,1,4,120.98
400017727999,1,1,145.00
400121476538,1,3,390.98
400121446822,1,28,238.14
400121451330,1,7,155.42
400121345312,1,4,95.64
400017699278,1,5,114.51
400121443050,1,2,8.47
400016939263,1,17,343.19
400121355248,1,3,605.12
400017196103,1,1,0.40
400017720547,1,4,134.26
400000646338,1,30,877.65
400017634401,1,4,92.32
400017711606,1,10,324.92
400121406785,1,20,1419.68
400017722939,1,1,48.35
400010544609,1,1,85.71
400017723767,1,3,12.39
400121439554,1,43,1625.95
400017726803,1,3,69.29
400017675910,1,14,517.33
400014332315,1,7,58.89
400121467522,1,7,89.06
400121473686,1,1,13.99
400017725883,1,2,39.88
400121474790,1,1,273.91
400013633664,1,1,50.32
400017723675,1,39,738.86
400121476814,1,1,16.78
400017722663,1,3,128.69
400017161494,1,1,18.37
400017717327,1,18,400.77
400016094850,1,3,34.30
400121436058,1,7,230.71
400121473778,1,1,22.63
400017719903,1,23,810.99
400017062761,1,1,88.35
400014316123,1,2,140.95
400017721559,1,13,797.82
400017729655,1,4,87.04
400121504799,1,1,18.43
400121503051,1,1,51.61
400121503327,1,3,150.40
400017713354,1,4,347.50
400017719719,1,25,712.12
400121503235,1,2,60.00
400121501947,1,3,128.71
400017713630,1,4,247.40
400017734255,1,2,6.12
400017735911,1,1,28.28
400121243911,1,7,99.82
400017728275,1,13,214.62
400121505075,1,22,1950.84
400121502223,1,2,6.71
400121498434,1,3,65.38
400017736003,1,2,241.98
400017738487,1,2,239.38
400121504983,1,2,268.05
400121502867,1,2,52.13
400017710870,1,2,208.76
400017734715,1,10,444.77
400017734163,1,6,339.89
400017700566,1,11,328.08
400121502039,1,4,141.99
400121502775,1,1,72.90
400121308144,1,4,210.33
400121501855,1,4,243.38
400121502959,1,7,324.23
400121503143,1,2,311.19
400017592541,1,1,15.57
400121504891,1,1,7.99
400017730391,1,16,729.63
400017695138,1,6,66.38
400003160056,1,6,131.57
400121358376,1,3,91.75
400016440211,1,11,289.58
400017732967,1,10,175.11
400017699094,1,12,430.17
400017736187,1,9,700.50
400121414605,1,8,64.52
400017697622,1,7,320.47
400017311028,1,2,49.12
400017708570,1,5,220.22
400017694678,1,8,610.83
400017695690,1,4,96.14
400017669010,1,6,219.42
400017719167,1,4,326.81
400017737015,1,11,643.85
400017700474,1,3,87.22
400001437834,1,5,93.36
400121470558,1,14,899.54
400017709306,1,1,45.14
400017732139,1,8,1271.14
400011576293,1,1,41.11
400121497698,1,1,20.80
400121500274,1,4,86.89
400017707190,1,5,112.61
400017715378,1,7,126.47
400017728551,1,12,150.72
400019588255,1,2,95.43
400017739131,1,13,159.83
400017703510,1,10,932.95
400121506087,1,3,137.56
400121504707,1,1,82.92
400017720087,1,1,4.85
400017705534,1,2,167.54
400017654934,1,1,4.76
400014424148,1,1,74.95
400017572652,1,5,85.06
400017716591,1,39,396.36
400017709858,1,13,641.37
400121377437,1,10,640.65
400017669194,1,2,16.92
400017737659,1,3,52.49
400000858909,1,2,62.71
400017709122,1,5,98.71
400009109863,1,14,220.25
400013043331,1,5,129.44
400017680234,1,6,37.52
400017489191,1,1,63.96
400011114150,1,1,8.23
400017095421,1,1,12.64
400017724503,1,2,11.01
400017709950,1,3,451.13
400017530424,1,2,373.65
400014256582,1,6,334.32
400017719075,1,15,429.85
400017609101,1,3,27.36
400008593055,1,1,58.07
400017525640,1,6,48.81
400013773630,1,1,4.99
400017725791,1,3,211.61
400017700198,1,10,279.48
400017727631,1,28,890.34
400017674438,1,4,272.01
400017697990,1,8,532.91
400017720823,1,10,206.16
400121472214,1,1,192.26
400121341448,1,3,90.96
400121472030,1,1,95.92
400017689342,1,3,26.17
400014636535,1,10,247.32
400017720915,1,4,139.59
400121258539,1,10,455.67
400017593921,1,2,38.42
400017706362,1,2,23.85
400012603360,1,1,7.18
400011942354,1,1,10.48
400017703786,1,3,131.97
400016928574,1,8,426.93
400017696334,1,4,128.34
400017719443,1,8,148.49
400017701302,1,17,731.26
400017724411,1,11,807.85
400017693942,1,6,190.98
400017552964,1,4,89.28
400121500182,1,10,398.77
400121432453,1,6,68.12
400017729839,1,33,559.26
400017729747,1,22,650.71
400017739039,1,9,237.88
400017717051,1,2,114.56
400017672874,1,7,221.96
400017670114,1,3,305.47
400017707098,1,7,776.30
400017666618,1,2,66.03
400017702222,1,3,19.10
400017714090,1,28,1177.58
400013747594,1,1,28.28
400017704430,1,1,28.68
400017703326,1,1,56.25
400121416721,1,1,35.81
400017705074,1,1,14.32
400017703602,1,1,65.19
400017704522,1,1,40.03
400017697806,1,2,22.59
400017700750,1,1,3.48
400010383115,1,1,23.18
400121420309,1,1,175.88
400017701946,1,2,2.99
400121448570,1,2,169.55
400017718247,1,5,54.66
400017713722,1,2,103.84
400017090821,1,1,54.00
400017492595,1,1,93.86
400121446914,1,2,143.22
400121445994,1,1,46.39
400121448754,1,2,55.79
400121447098,1,2,227.89
400016682699,1,1,19.04
400012688770,1,1,134.30
400017705166,1,1,157.09
400000966123,1,1,8.90
400017702682,1,1,11.13
400017337173,1,2,20.64
400017733611,1,1,6.73
400017707926,1,1,22.58
400012023256,1,2,49.26
400017713078,1,7,349.03
400017733151,1,1,24.04
400017710778,1,3,75.02
400017737751,1,1,4.08
400017708202,1,2,12.49
400017707558,1,1,39.15
400121418009,1,1,8.26
400017203279,1,3,159.42
400121416261,1,1,2.50
400014834587,1,3,80.92
400017702130,1,2,6.17
400013807871,1,1,44.15
400001377373,1,1,12.03
400017700842,1,1,14.49
400017701486,1,1,8.28
400017708754,1,2,50.62
400017053360,1,1,12.58
400014840935,1,1,14.45
400121447006,1,3,173.54
400121446730,1,1,32.23
400017715654,1,1,18.39
400017669470,1,1,10.87
400000475535,1,1,27.99
400017644613,1,1,38.76
400010887302,1,1,14.18
400002876628,1,2,58.19
400017713906,1,1,7.90
400017705902,1,1,247.46
400014636443,1,3,51.80
400003302155,1,1,10.07
400017125965,1,1,14.55
400017717511,1,1,50.01
400000426867,1,1,76.54
400121497790,1,1,53.49
400121500090,1,1,49.71
400017714642,1,1,18.85
400017729471,1,1,77.93
400017737291,1,1,139.67
400017718339,1,1,6.98
400011579881,1,1,17.95
400017616737,1,1,3.39
400017730023,1,1,82.51
400017300356,1,2,16.47
400008973301,1,1,14.47
400017716022,1,2,113.35
400017714366,1,1,91.03
400017710134,1,4,114.52
400017712434,1,1,55.23
400014841119,1,1,21.77
400017712618,1,1,46.88
400014834403,1,2,20.88
400121446178,1,1,31.55
400121445902,1,1,12.90
400013333492,1,1,10.00
400012730446,1,1,3.34
400017710686,1,1,16.09
400002724610,1,1,44.62
400013354560,1,2,203.91
400017716867,1,2,187.79
400017712526,1,5,176.88
400017711790,1,1,8.36
400121442038,1,3,136.27
400017503359,1,1,47.73
400017716407,1,1,20.00
400121352672,1,1,1.79
400017459659,1,1,16.15
400009028886,1,1,76.70
400017718155,1,23,569.73
400017711514,1,9,454.08
400017712894,1,56,1286.61
400017729563,1,19,455.95
400017724043,1,41,1644.55
400017725239,1,48,2056.35
400017727079,1,11,746.81
400017723031,1,13,296.80
400017724595,1,32,1227.25
400017714918,1,18,963.25
400017716683,1,6,44.78
400017734899,1,31,2064.99
400017713630,2,1,34.87
400017672874,2,4,100.45
400017689342,2,6,46.41
400017690354,2,1,32.76
400010727004,2,1,83.89
400017300356,2,1,4.53
400017718431,2,8,141.48
400121500182,2,16,719.22
400017733611,2,1,9.05
400121221722,2,2,1.77
400017727079,2,4,130.52
400017711882,2,13,684.50
400017706914,2,47,1545.87
400017719075,2,13,400.65
400121432453,2,3,33.27
400017710318,2,13,418.48
400017707742,2,4,185.53
400017720639,2,12,667.57
400017696334,2,15,266.18
400017721559,2,13,666.51
400017701302,2,9,577.48
400121474974,2,14,2089.23
400017694678,2,11,464.58
400017668734,2,7,551.24
400012688770,2,1,80.72
400017736187,2,2,180.86
400017686490,2,4,171.16
400017734163,2,1,7.18
400014840935,2,2,11.10
400017704982,2,1,76.48
400017686214,2,5,60.44
400121358376,2,4,61.05
400017697622,2,3,28.42
400017727263,2,10,121.33
400017729563,2,7,111.15
400017734899,2,35,2404.04
400017719719,2,29,856.00
400017725331,2,13,416.00
400017700566,2,14,301.37
400016434507,2,15,1250.75
400017734347,2,33,343.00
400017739131,2,7,44.91
400017719443,2,16,209.12
400017720823,2,18,356.49
400121243911,2,1,19.78
400017697898,2,10,764.60
400009109863,2,21,264.07
400017712802,2,20,101.82
400017699094,2,21,871.27
400017699278,2,9,168.82
400017682902,2,2,49.34
400017705258,2,2,37.89
400121308144,2,3,177.49
400017457451,2,3,92.96
400014012530,2,2,50.90
400017729655,2,7,179.88
400003160056,2,14,266.47
400017701578,2,1,343.57
400017707190,2,1,4.00
400017723767,2,2,22.94
400121439554,2,31,996.45
400017737015,2,8,441.30
400017534196,2,2,81.20
400121345312,2,6,405.26
400017525640,2,4,23.92
400017709858,2,16,356.18
400013043331,2,2,25.49
400121469454,2,1,133.45
400017691918,2,5,84.96
400017717511,2,1,72.35
400017713354,2,1,69.08
400011114150,2,1,47.52
400017719167,2,2,71.15
400017727999,2,1,98.74
400017715194,2,2,15.74
400000858909,2,1,37.98
400017680234,2,3,26.65
400017737659,2,5,103.79
400017728275,2,16,371.09
400014332315,2,6,139.18
400121505075,2,27,2332.58
400017700474,2,1,61.97
400017726895,2,9,677.37
400017729747,2,21,823.17
400017703510,2,6,324.97
400017711606,2,22,932.50
400121428405,2,21,649.86
400121428313,2,37,2425.51
400001437834,2,1,9.58
400017572652,2,3,108.01
400017714458,2,15,936.89
400014636351,2,10,223.01
400017732139,2,7,1286.87
400121317804,2,79,2280.49
400017705442,2,11,666.35
400017714090,2,34,1224.42
400017695138,2,9,143.59
400017719903,2,43,1111.99
400017539532,2,6,128.68
400017707650,2,39,1562.47
400120410078,2,1,38.44
400016440211,2,12,219.92
400017719259,2,36,446.39
400017724043,2,56,2004.98
400017709122,2,1,2.28
400017310844,2,4,65.83
400121451330,2,22,152.76
400017218367,2,1,6.29
400121446822,2,10,53.06
400017718155,2,22,675.10
400017686582,2,37,385.49
400017723675,2,43,714.35
400017728551,2,29,434.83
400017721099,2,77,2175.75
400121443050,2,3,32.52
400121470558,2,18,828.25
400017692378,2,3,42.86
400017722479,2,30,1892.80
400017710870,2,2,83.31
400017693942,2,7,276.59
400121423345,2,1,61.51
400017601925,2,1,6.49
400017695690,2,1,15.94
400017723031,2,9,270.39
400017736003,2,6,412.71
400017716591,2,34,556.31
400121401357,2,1,33.97
400017598613,2,4,231.36
400017729839,2,30,994.53
400000025168,2,25,440.00
400017709306,2,1,12.36
400017703786,2,4,176.01
400012730446,2,2,14.85
400017725699,2,5,47.19
400016682699,2,1,188.75
400017669010,2,2,17.31
400017737843,2,31,1159.38
400017713078,2,10,334.10
400014256582,2,3,58.53
400017736923,2,3,162.91
400121414605,2,5,70.75
400121358468,2,2,54.63
400017711054,2,1,25.68
400121467798,2,1,55.71
400014751017,2,1,7.11
400017686674,2,2,145.13
400121246763,2,4,51.86
400016094850,2,1,6.49
400017707098,2,2,321.71
400017706362,2,1,4.99
400121341448,2,2,31.68
400017702222,2,1,19.28
400121258539,2,5,176.08
400017708570,2,5,120.40
400017713906,2,1,10.18
400014066827,2,1,34.95
400017634401,2,1,26.93
400121406785,2,15,930.47
400001377373,2,1,27.86
400017670114,2,3,421.74
400017715838,2,1,13.34
400017725239,2,47,2193.42
400017717327,2,12,271.43
400017675910,2,8,327.45
400017693022,2,4,94.21
400017731403,2,17,1119.26
400017730391,2,18,988.66
400017714182,2,15,335.47
400017530424,2,2,23.36
400017739039,2,15,331.56
400017462603,2,9,139.04
400000646338,2,35,914.67
400017703050,2,16,183.68
400017716683,2,8,39.22
400121377437,2,13,463.21
400017697990,2,6,259.32
400017724595,2,31,1505.14
400017727631,2,17,932.04
400017732967,2,15,198.27
400017712894,2,59,1930.51
400017711514,2,17,741.65
400017714918,2,9,1016.27
400016434967,3,3,7.97
400017686214,3,1,3.79
400121221722,3,1,1.29
400017693942,3,1,10.99
400016939263,3,2,15.05
400017337173,3,1,36.12
400017697622,3,3,156.02
400017713354,3,1,30.60
400017736923,3,1,9.48
400017707190,3,1,2.49
400017462603,3,1,16.64
400017734163,3,1,15.15
400014636535,3,1,8.48
400017669010,3,1,54.69
400121308144,3,2,64.95
400017709122,3,1,32.63
400014636351,3,3,47.28
400017703786,3,1,19.80
400017640749,3,2,32.11
400011114150,3,2,137.88
400017700566,3,8,265.63
400121317804,3,68,2198.96
400017716683,3,2,15.30
400017682902,3,5,150.12
400017707650,3,25,1104.65
400017695138,3,21,344.57
400017729655,3,7,114.23
400016440211,3,10,103.61
400120410078,3,1,6.67
400017732139,3,9,1513.27
400017718155,3,16,638.90
400017692378,3,5,79.21
400017700198,3,6,286.38
400017675910,3,9,251.93
400017737843,3,37,1264.28
400017696334,3,9,284.25
400017729747,3,17,626.86
400017727631,3,20,788.70
400017711514,3,19,676.01
400017714182,3,14,417.71
400017721559,3,17,1223.01
400121505075,3,20,1946.21
400121246763,3,3,28.14
400017716591,3,32,448.85
400017699278,3,17,279.02
400121428405,3,22,539.23
400121243911,3,11,470.95
400121401357,3,1,20.14
400017715194,3,2,14.98
400017739131,3,6,59.69
400017711606,3,2,90.74
400121428313,3,14,694.57
400017539532,3,3,60.75
400017592541,3,2,12.62
400017701578,3,1,119.13
400017719259,3,29,382.88
400017457451,3,3,123.20
400017714918,3,4,263.20
400017710318,3,5,191.97
400017727999,3,13,124.44
400017728275,3,17,383.39
400017697898,3,6,140.42
400017681246,3,2,89.75
400017534196,3,8,201.89
400121405405,3,2,45.13
400121446822,3,17,79.06
400017711054,3,1,9.35
400017733611,3,2,25.76
400121500182,3,5,222.72
400121432453,3,12,236.12
400017720639,3,6,348.21
400017723031,3,4,207.39
400121470558,3,17,1192.29
400121474974,3,14,1651.31
400017719075,3,11,208.97
400017719719,3,21,694.12
400017730391,3,21,1082.41
400014332315,3,6,127.75
400017726895,3,9,418.94
400017703510,3,7,182.26
400017695690,3,20,377.47
400017731403,3,13,1068.60
400017525640,3,7,79.23
400017672874,3,5,45.32
400014751017,3,1,8.13
400017737015,3,19,456.03
400017706914,3,64,2147.91
400017714090,3,27,1107.41
400017719903,3,37,1230.04
400017668734,3,9,710.13
400017053360,3,1,90.22
400017725331,3,15,1187.34
400017725239,3,70,1737.40
400017721099,3,72,2584.55
400017724043,3,49,1937.86
400017714458,3,20,1006.81
400000646338,3,43,1123.53
400017712894,3,49,1594.73
400016434507,3,18,1262.45
400017724595,3,36,1574.42
400121451330,3,30,514.64
400017708570,3,7,151.31
400121436058,3,3,112.36
400121406785,3,19,1021.07
400017707742,3,4,143.83
400017694678,3,13,602.27
400017715838,3,1,12.93
400017722479,3,32,1716.34
400017732967,3,16,191.80
400009109863,3,29,504.96
400017708202,3,1,12.18
400000025168,3,14,380.26
400017729839,3,14,489.37
400017598613,3,7,149.90
400017699094,3,22,448.21
400017717327,3,20,340.73
400017723675,3,41,390.87
400017736003,3,9,518.91
400017728551,3,10,144.57
400017725699,3,7,429.33
400121414605,3,3,32.56
400017711882,3,21,1190.57
400121377437,3,17,790.97
400017703050,3,9,139.60
400017734347,3,35,400.70
400017686582,3,51,1016.66
400017734899,3,51,2799.31
400017727263,3,8,190.75
400017713078,3,14,430.08
400017697806,3,2,25.01
400121467798,3,4,103.23
400000858909,3,2,101.32
400017710870,3,5,613.13
400017689342,3,1,7.55
400017704982,3,3,181.11
400017720823,3,7,105.66
400017680234,3,4,17.15
400017712802,3,8,63.22
400017705442,3,2,125.24
400017707098,3,8,306.62
400017736187,3,2,37.39
400012730446,3,4,33.69
400017697990,3,4,168.54
400017674438,3,1,29.02
400121258539,3,3,94.25
400017719443,3,8,76.01
400012688770,3,3,210.96
400017737659,3,15,546.98
400017717511,3,1,169.22
400017713630,3,3,113.70
400121423345,3,6,496.30
400017739039,3,15,419.60
400017725147,3,2,43.60
400017709306,3,4,89.05
400017705258,3,2,32.52
400014256582,3,2,60.95
400013747594,3,3,126.93
400017572652,3,1,71.95
400017693022,3,9,175.69
400013043331,3,1,20.00
400121358468,3,3,66.46
400017686490,3,1,7.48
400003160056,3,6,79.17
400017701302,3,10,1250.66
400017525640,4,5,29.53
400016440211,4,7,93.91
400017716683,4,4,50.47
400014751017,4,3,70.54
400017713078,4,12,287.75
400013043331,4,6,196.97
400017704982,4,9,822.09
400000858909,4,3,171.44
400017734899,4,40,2532.26
400017739039,4,24,577.78
400017725331,4,15,759.54
400017727263,4,22,611.10
400017737015,4,16,546.85
400017686582,4,68,1502.26
400017736923,4,2,106.43
400017724595,4,33,1390.36
400017730391,4,20,1272.79
400017719259,4,62,730.47
400121470558,4,20,929.92
400017699278,4,11,227.30
400017682902,4,6,162.30
400017728551,4,10,34.91
400017703786,4,5,258.15
400121406785,4,26,1722.33
400017701302,4,6,495.18
400017732967,4,18,338.84
400017719443,4,18,363.28
400121505075,4,17,1444.62
400017712894,4,34,1034.77
400017716591,4,24,337.73
400121317804,4,55,1317.73
400017053360,4,1,50.01
400017693022,4,4,70.20
400017700566,4,7,319.18
400017719075,4,8,289.67
400017736003,4,2,46.01
400017598613,4,3,115.26
400121308144,4,2,97.38
400017530424,4,2,37.71
400017681246,4,4,150.13
400017720639,4,7,323.63
400121467798,4,1,5.14
400017694678,4,16,675.24
400121474974,4,15,1946.02
400121358468,4,2,97.20
400121423345,4,9,552.35
400017718155,4,23,770.19
400017727999,4,8,113.51
400017707742,4,3,44.24
400017739131,4,12,70.56
400000426867,4,1,41.17
400017675910,4,11,623.00
400017714918,4,3,279.15
400017713814,4,3,117.76
400120410078,4,4,110.01
400017706362,4,1,50.26
400017707098,4,4,58.68
400001437834,4,1,9.58
400019588255,4,1,21.76
400017727631,4,13,760.76
400017726895,4,1,89.90
400017715838,4,2,192.64
400017703050,4,10,115.93
400017593921,4,1,12.98
400017697622,4,15,458.02
400017729839,4,16,550.53
400017719719,4,3,98.95
400121221722,4,6,22.26
400014256582,4,2,81.43
400013354560,4,1,73.73
400017707190,4,3,94.75
400017609101,4,1,9.86
400017712802,4,28,167.35
400013747594,4,13,588.15
400121243911,4,14,626.32
400017737843,4,28,1378.34
400017707650,4,18,649.53
400017702222,4,2,10.36
400017534196,4,6,159.07
400003160056,4,4,30.28
400017697898,4,2,130.71
400017705442,4,3,250.67
400011114150,4,2,81.43
400017731403,4,20,1495.14
400017301460,4,2,307.52
400017723031,4,1,16.75
400017707466,4,12,496.32
400121428405,4,17,458.38
400017721099,4,62,1458.22
400017720823,4,8,213.08
400017695138,4,15,327.68
400121414605,4,7,71.52
400017721559,4,19,848.11
400017711514,4,23,722.61
400017734347,4,29,345.47
400017697990,4,4,127.65
400121377437,4,19,695.15
400017701578,4,10,1215.52
400016434507,4,14,1157.81
400017552964,4,1,74.97
400017710870,4,3,434.21
400017718431,4,4,105.45
400017672874,4,13,244.83
400017724043,4,43,1927.61
400121246763,4,3,26.50
400017725147,4,6,273.83
400000025168,4,18,483.97
400017729747,4,17,671.68
400017728183,4,2,2.99
400017696334,4,4,113.00
400017722479,4,36,1961.85
400017457451,4,3,96.60
400017337173,4,3,67.82
400017161494,4,1,23.21
400017732139,4,5,931.68
400017738487,4,8,691.50
400017680234,4,3,27.54
400121341448,4,4,153.17
400014636351,4,5,95.24
400017695690,4,1,49.98
400017729655,4,1,5.66
400121436058,4,3,176.62
400017462603,4,6,117.72
400017714458,4,17,861.59
400017723675,4,35,338.60
400121446822,4,17,167.49
400017711882,4,19,1015.79
400012688770,4,3,118.34
400000646338,4,45,987.41
400121258539,4,6,238.50
400121500182,4,3,232.27
400017709306,4,7,173.03
400017719903,4,32,1395.66
400121432453,4,13,281.85
400121451330,4,23,533.71
400017539532,4,6,34.12
400012730446,4,6,51.69
400017725239,4,50,1540.92
400017699094,4,16,482.29
400009109863,4,25,427.80
400017711606,4,14,644.53
400016434967,4,2,14.46
400013481186,4,1,23.38
400121418009,4,1,6.70
400121401357,4,1,10.48
400017702130,4,1,7.28
400017701946,4,1,3.68
400017693942,4,1,16.81
400017702314,4,2,95.85
400121416813,4,2,8.66
400017703694,4,2,37.29
400014066827,4,1,27.83
400017701210,4,1,16.97
400017704522,4,1,19.53
400017703602,4,1,26.44
400017714182,4,30,725.44
400017717327,4,11,228.82
400001377373,4,2,45.08
400017692378,4,5,106.97
400017669010,4,3,43.81
400017713630,4,4,178.57
400017700198,4,7,449.83
400010727004,4,1,53.66
400017704706,4,1,22.97
400017701486,4,1,1.89
400017714090,4,35,1220.83
400001278456,4,1,90.87
400017664778,4,1,15.00
400121419481,4,1,13.74
400121421689,4,1,45.29
400017669470,4,1,64.94
400121419573,4,1,129.13
400017706914,4,61,1868.91
400017310844,4,2,11.71
400017095421,4,2,15.77
400121443050,4,2,11.71
400017708570,4,2,67.12
400017725699,4,2,46.75
400121358376,4,1,10.60
400121420401,4,1,26.36
400017668734,4,1,169.75
400017700934,4,1,13.72
400121421873,4,1,6.24
400017700842,4,3,23.97
400121419665,4,2,75.50
400121420493,4,1,23.37
400013688237,4,1,23.38
400121421781,4,1,55.44
400121420309,4,3,240.98
400002766470,4,3,80.71
400017601925,4,1,3.28
400014028170,4,1,86.04
400017728275,4,12,313.65
400017712614,1,5,58.78
400121418005,1,3,97.10
400017689246,1,8,106.52
400013829763,1,1,37.28
400010980712,1,24,190.03
400009298326,1,1,26.84
400121257063,1,5,72.50
400002561071,1,1,208.97
400121416901,1,22,695.73
400017704426,1,1,50.12
400017706542,1,1,20.05
400016435423,1,20,1012.06
400120898529,1,1,98.38
400017701390,1,18,1405.97
400017689338,1,24,120.86
400017599989,1,5,88.69
400017694582,1,4,83.80
400017699090,1,1,47.82
400017700010,1,14,880.92
400017108849,1,10,202.09
400016762292,1,2,42.20
400121414509,1,1,2.50
400011448283,1,3,53.27
400017707646,1,1,40.44
400017708382,1,2,20.24
400017706634,1,25,739.03
400017708290,1,1,266.89
400017714362,1,14,186.51
400017717047,1,2,31.52
400017714454,1,1,10.79
400017679586,1,1,2.50
400017718335,1,6,410.85
400014841115,1,6,326.62
400121448566,1,2,403.73
400014834399,1,2,369.35
400017714086,1,2,113.63
400017709026,1,7,235.90
400017701574,1,8,35.67
400121366652,1,1,7.49
400015305190,1,31,73.27
400014820030,1,1,10.05
400017705254,1,2,32.75
400014637744,1,1,9.38
400017292348,1,1,42.51
400017707278,1,4,217.76
400017657690,1,2,116.06
400121415981,1,1,26.01
400121420489,1,1,18.92
400017651710,1,1,16.44
400017692098,1,35,572.97
400017705070,1,1,87.74
400017681518,1,8,729.81
400017693202,1,4,400.86
400121365364,1,2,47.83
400121403101,1,2,98.69
400017715098,1,3,78.88
400017703874,1,3,69.52
400017679770,1,5,128.45
400015601314,1,15,631.79
400017625013,1,3,244.14
400017656494,1,6,238.97
400017634949,1,2,61.97
400017713626,1,1,96.68
400121145433,1,3,80.38
400017710130,1,1,9.49
400010990556,1,4,153.13
400017650497,1,4,198.37
400012404861,1,1,16.88
400017695870,1,1,15.04
400017720819,1,2,125.18
400017714270,1,34,2432.61
400017603117,1,3,164.47
400017440410,1,1,102.67
400017637065,1,6,181.43
400017709946,1,2,135.60
400017705806,1,8,292.18
400012162850,1,4,77.48
400017710038,1,4,61.54
400014750921,1,13,456.45
400121421869,1,1,6.69
400121415521,1,2,89.53
400017704058,1,33,1794.81
400017687958,1,8,641.96
400121418189,1,3,99.23
400016435147,1,7,53.01
400017707462,1,3,67.04
400017694214,1,12,131.50
400010181103,1,2,22.59
400013936885,1,1,40.49
400017690074,1,1,14.64
400121474970,1,1,17.31
400017711878,1,10,419.23
400017714822,1,3,200.42
400017192419,1,1,79.39
400017715282,1,19,1511.87
400017696054,1,6,293.52
400017711786,1,1,109.86
400017715558,1,1,21.56
400017649117,1,2,12.81
400002474758,1,6,64.28
400017685658,1,17,1482.78
400017716771,1,3,80.80
400121446818,1,2,115.35
400017717323,1,3,45.20
400121447002,1,2,108.27
400017712890,1,1,6.67
400017711234,1,16,332.30
400017723027,1,37,845.79
400017735539,1,10,614.13
400017732687,1,12,495.95
400017678114,1,31,1075.45
400017717875,1,14,903.52
400017672042,1,2,277.89
400121440562,1,2,91.05
400002105460,1,2,94.99
400121455098,1,27,545.19
400017736183,1,4,61.91
400121428401,1,6,282.51
400017737287,1,2,29.33
400121479478,1,13,215.29
400017714638,1,1,157.08
400014636531,1,2,71.05
400121375869,1,3,136.67
400121504979,1,4,216.64
400017607257,1,2,30.65
400017734987,1,4,35.71
400017433878,1,4,87.06
400017716955,1,5,355.64
400121442034,1,6,67.99
400017698262,1,11,511.21
400121430057,1,11,483.14
400017700194,1,10,357.98
400012291224,1,5,87.24
400121465770,1,16,383.00
400014178821,1,1,17.64
400001151366,1,12,114.35
400017633753,1,3,29.76
400121474602,1,1,116.72
400121473866,1,3,85.98
400017686394,1,1,55.29
400121476534,1,2,161.20
400121476810,1,1,65.06
400017728363,1,3,16.48
400017716403,1,1,110.56
400017652814,1,4,340.61
400011699603,1,1,12.98
400017703230,1,12,216.03
400017710406,1,9,319.96
400017304400,1,1,3.18
400121474878,1,1,15.98
400017722567,1,3,120.39
400013822311,1,1,18.58
400017721095,1,1,59.13
400121476626,1,1,52.17
400121168433,1,3,210.61
400017600265,1,10,511.72
400017733699,1,20,701.29
400017709118,1,51,1508.22
400121448750,1,1,48.64
400003297166,1,1,11.46
